Id del anuncio;Título;Tipo de inmueble;Tipo de vendedor;Habitaciones;Barrio;Municipio;Euros/m2;Metros cuadrados construidos;Obra nueva (Sí/No);Parking (Sí/No);Jardín (Sí/No);Precio
105752923;Casa independiente;Chalet;Profesional;4;-;Tapia de Casariego;2344;256;No;Sí;Sí;600000
106175446;Chalet;Chalet;Profesional;5;-;Villaviciosa;1750;280;No;No;Sí;490000
106694816;Piso;Piso;Profesional;6;-;Grado;915;153;No;Sí;No;140000
94306228;Chalet;Chalet;Profesional;5;-;Gozón;1063;560;No;Sí;Sí;595000
107183275;Piso;Piso;Profesional;3;Milán-Pumarín;Oviedo;1368;76;No;No;No;104000
91779723;Casa independiente;Chalet;Profesional;5;-;Villaviciosa;230;200;No;No;Sí;46000
85199709;Ático en calle Progreso, 10;Ático;Particular;4;Salesas-Foncalada-Campoamor;Oviedo;2018;280;No;No;No;565000
102884223;Casa independiente;Chalet;Profesional;3;-;Ribadesella;366;164;No;No;Sí;60000
102034262;Casa independiente;Chalet;Profesional;8;-;Ribadesella;2182;550;No;No;Sí;1200000
105833607;Casa independiente;Chalet;Profesional;8;-;Llanes;1960;500;No;No;Sí;980000
86774992;Casa independiente;Chalet;Profesional;4;-;Ribadesella;1797;217;No;Sí;Sí;390000
97425317;Chalet adosado;Chalet;Profesional;3;-;Siero;351;168;No;No;No;59000
84554334;Piso en Avenida de Galicia;Piso;Profesional;5;Plaza de América;Oviedo;3750;160;No;Sí;No;600000
106511189;Casa independiente;Chalet;Profesional;3;-;Villaviciosa;2350;200;No;No;Sí;470000
105791473;Piso;Piso;Profesional;3;Masip;Oviedo;1714;70;No;Sí;No;120000
105804973;Casa independiente;Chalet;Profesional;4;-;Colunga;2070;227;No;No;Sí;470000
105121059;Dúplex;Duplex;Profesional;3;-;Mieres del Camino;950;100;No;No;No;95000
107140258;Piso;Piso;Profesional;3;-;Cangas de Onís;1287;101;No;No;No;130000
91779493;Chalet en calle Fuentespino;Chalet;Profesional;3;-;Siero;267;300;No;No;Sí;80000
107196222;Casa independiente;Chalet;Profesional;3;-;Navia;2883;111;No;No;Sí;320000
103069184;Casa independiente;Chalet;Profesional;3;-;Tineo;1067;150;No;Sí;Sí;160000
99918823;Casa independiente;Chalet;Profesional;5;-;Luarca - Valdés;2174;230;No;Sí;Sí;500000
105422229;Piso en calle la Piniella, 1 -17;Piso;Profesional;3;-;Degaña;181;80;No;No;No;14500
107095896;Piso;Piso;Profesional;3;-;Arriondas;1932;88;No;No;No;170000
107084748;Piso en C/Sacramento, 24;Piso;Particular;3;Auditorio-Seminario-Parque de Invierno;Oviedo;2353;68;No;No;No;160000
106536720;Chalet;Chalet;Profesional;5;-;Oviedo;200;750;No;No;No;150000
107273567;Piso en calle Gascona, 7;Piso;Particular;3;Salesas-Foncalada-Campoamor;Oviedo;2345;113;No;No;No;265000
106663683;Piso;Piso;Profesional;4;-;Oviedo;917;120;No;Sí;Sí;110000
106490650;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;898;256;No;No;Sí;230000
95303696;Casa independiente;Chalet;Profesional;5;-;Coaña;1143;420;No;Sí;Sí;480000
101541362;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;1840;150;No;No;Sí;276000
105653728;Casa rural;Casa Rural;Profesional;5;-;Corvera de Asturias;1748;103;No;Sí;No;180000
96307183;Chalet;Chalet;Profesional;4;-;Ribadedeva;284;348;No;No;No;99000
39905184;Chalet adosado;Chalet;Profesional;4;-;Laviana;417;156;No;No;No;65000
107021733;Piso en avenida de Galicia;Piso;Profesional;3;-;Luarca - Valdés;2600;70;No;No;No;182000
106841519;Chalet adosado;Chalet;Profesional;3;-;Siero;2194;36;No;No;No;79000
104224225;Piso en calle Manuel Llaneza;Piso;Profesional;3;-;Langreo;600;95;No;No;No;57000
106876313;Piso en avenida Castilla;Piso;Profesional;3;-;Cangas de Onís;1683;101;No;No;No;170000
107522829;Casa independiente en cuesta de Olivares, 85;Chalet;Particular;4;Olivares;Oviedo;1149;222;No;Sí;Sí;255000
107522829;Casa independiente en cuesta de Olivares, 85;Chalet;Particular;4;Olivares;Oviedo;1149;222;No;Sí;Sí;255000
106876313;Piso en avenida Castilla;Piso;Profesional;3;-;Cangas de Onís;1683;101;No;No;No;170000
106901479;Piso;Piso;Particular;3;-;Lena;748;103;No;No;No;77000
104711629;Piso;Piso;Profesional;6;Parque San Francisco-Uría;Oviedo;2357;280;No;No;No;660000
107214740;Piso en calle Fuertes Acevedo, 94;Piso;Particular;3;Buenavista;Oviedo;1685;89;No;No;No;150000
107489033;Piso en plaza de Primo Rivera, 1  (Edificio antiguos Alsa);Piso;Particular;3;Salesas-Foncalada-Campoamor;Oviedo;2018;114;No;No;No;230000
107280797;Casa independiente en camino de Fojanes, 53;Chalet;Particular;7;Somió;Gijón;1210;686;No;No;No;830000
104118224;Chalet;Chalet;Profesional;3;-;Corvera de Asturias;1325;200;No;Sí;Sí;265000
107057801;Palacio en la ponte s/n;Casa Rural;Particular;3;-;Llanera;480;500;No;No;No;240000
105398722;Chalet pareado en Valbuena Cabranes;Chalet;Profesional;3;-;Cabranes;364;110;No;No;No;40000
107271696;Piso en calle Joaquín Villa Cañal, 11;Piso;Particular;3;El Cristo;Oviedo;1968;94;No;Sí;No;185000
107369230;Piso en calle Foncalada, 15;Piso;Particular;12;Salesas-Foncalada-Campoamor;Oviedo;1553;161;No;No;No;250000
96163557;Chalet;Chalet;Profesional;7;Ciudad Naranco-Prados de La Fuente;Oviedo;1216;740;No;Sí;No;900000
107369157;Piso en calle Gozón, 26;Piso;Particular;3;La Florida;Oviedo;2172;99;No;Sí;Sí;215000
106926443;Piso;Piso;Particular;3;El Llano;Gijón;2538;63;No;No;No;159900
107196074;Chalet adosado en Espita, 84;Chalet;Particular;5;-;Llanes;1260;150;No;Sí;No;189000
105973838;Piso en calle Doctor Melquiades Cabal;Piso;Profesional;3;Milán-Pumarín;Oviedo;1219;114;No;No;No;139000
105597890;Piso en calle Rey Pelayo;Piso;Profesional;3;-;Castrillon;2354;89;No;Sí;No;209500
98313352;Casa rural en camino de las Presas, Porceyo;Casa Rural;Profesional;3;Porceyo - Cenero;Gijón;1167;120;No;No;No;140000
107065352;Piso en avenida de Gaspar García Laviana, 50;Piso;Particular;3;Pumarín;Gijón;1156;77;No;No;No;89000
105962567;Casa de pueblo en Riocaliente, 60;Casa Rural;Particular;3;-;Llanes;1400;70;No;No;No;98000
105909295;Casa de pueblo;Casa Rural;Profesional;3;-;Illas;2000;90;No;No;No;180000
92317888;Casa de pueblo en camino Ovio, 7;Casa Rural;Particular;35;-;Llanes;281;1600;No;No;Sí;450000
107013887;Piso en calle Maestro Larrosa, 10;Piso;Particular;3;-;Oviedo;788;99;No;No;No;78000
91779497;Casa independiente;Chalet;Profesional;4;-;Villaviciosa;1167;300;No;No;Sí;350000
107009942;Piso en calle Matemático Pedrayes, 15;Piso;Particular;3;Plaza de América;Oviedo;3278;90;No;Sí;No;295000
93590281;Chalet pareado;Chalet;Profesional;5;-;Oviedo;443;158;No;No;Sí;70000
102420705;Casa independiente en Queruas;Chalet;Profesional;4;-;Luarca - Valdés;1143;140;No;Sí;Sí;160000
94365835;Ático en avenida de Galicia;Ático;Profesional;5;-;Luarca - Valdés;1333;90;No;No;No;120000
100370167;Casa independiente en La Tabla;Chalet;Profesional;3;-;Cudillero;200;180;No;No;Sí;36000
107519373;Piso en calle de les Cigarreres, 35;Piso;Particular;3;Montevil;Gijón;3738;80;No;Sí;No;299000
106555743;Casa independiente en Ayones;Chalet;Profesional;3;-;Luarca - Valdés;320;100;No;No;Sí;32000
106200060;Dúplex en calle Ría de Avilés;Duplex;Profesional;3;-;Avilés;1735;115;No;Sí;No;199500
107132557;Piso en calle Jose Anton Magarzo, 260;Piso;Particular;3;Nuevo Roces;Gijón;2471;87;No;Sí;Sí;215000
106193919;Casa independiente;Chalet;Profesional;4;-;Siero;1726;230;No;Sí;Sí;397000
1739768;Dúplex en avenida Paz, 27;Duplex;Particular;3;-;Llanes;2667;90;No;Sí;Sí;240000
106974037;Piso en avenida Schulz, 105;Piso;Particular;3;El Llano;Gijón;1536;84;No;No;No;129000
106039745;Casa de pueblo en Teyeu, 6;Casa Rural;Particular;3;-;Llanes;1527;108;No;Sí;Sí;164900
107231936;Piso en calle las Artes;Piso;Profesional;3;-;Avilés;2162;74;No;No;No;160000
106919968;Piso en plaza de América, 2;Piso;Particular;4;Plaza de América;Oviedo;2941;170;No;Sí;No;500000
106054223;Chalet en carretera Luanco;Chalet;Profesional;3;-;Carreño;667;150;No;No;No;100000
107374367;Piso en calle Francisco Bances Candamo, 27;Piso;Profesional;3;La Ería;Oviedo;3158;95;No;Sí;No;300000
106919968;Piso en plaza de América, 2;Piso;Particular;4;Plaza de América;Oviedo;2941;170;No;Sí;No;500000
107278346;Chalet pareado;Chalet;Profesional;3;-;Cudillero;1692;65;No;No;No;110000
106814774;Piso en calle del Prado;Piso;Profesional;3;-;Avilés;1538;78;No;No;No;120000
105391890;Casa independiente en Urbanización Gema del Mar, 23;Chalet;Profesional;5;-;Villaviciosa;2506;235;No;Sí;Sí;589000
107336600;Piso;Piso;Profesional;3;Fozaneldi-Tenderina;Oviedo;1337;89;No;No;No;119000
103590070;Casa independiente;Chalet;Profesional;3;-;Soto del Barco;1273;172;No;Sí;No;219000
105806338;Chalet pareado en Póo, 267;Chalet;Particular;4;-;Llanes;2484;184;No;Sí;Sí;457000
101786087;Piso en calle Doctor Graíño;Piso;Profesional;3;-;Avilés;1571;140;No;No;No;220000
103711505;Piso;Piso;Profesional;3;Auditorio-Seminario-Parque de Invierno;Oviedo;1885;122;No;Sí;No;230000
104587342;Casa independiente;Chalet;Profesional;3;-;Ribadesella;344;160;No;No;Sí;55000
103895420;Casa independiente;Chalet;Profesional;3;-;Cudillero;1042;120;No;No;No;125000
107491954;Piso;Piso;Profesional;3;-;Avilés;1529;85;No;No;No;130000
38646834;Casa independiente;Chalet;Profesional;5;-;Luarca - Valdés;1650;200;No;No;Sí;330000
105521592;Piso;Piso;Profesional;3;-;Luarca - Valdés;2188;80;No;No;Sí;175000
104209111;Casa independiente;Chalet;Profesional;4;-;Luarca - Valdés;556;324;No;No;No;180000
96099822;Casa independiente;Chalet;Profesional;7;-;El Franco;1094;320;No;No;Sí;350000
104209602;Piso;Piso;Profesional;3;-;Luarca - Valdés;1250;80;No;No;No;100000
100701777;Dúplex;Duplex;Profesional;4;-;Luarca - Valdés;1592;103;No;No;No;164000
106291741;Piso;Piso;Profesional;4;-;Luarca - Valdés;1398;118;No;No;No;165000
103691980;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;745;200;No;Sí;No;149000
29394029;Casa independiente;Chalet;Profesional;4;-;Luarca - Valdés;667;150;No;Sí;Sí;100000
97492496;Casa independiente;Chalet;Profesional;4;-;Luarca - Valdés;680;250;No;No;Sí;170000
102635168;Piso;Piso;Profesional;3;-;Luarca - Valdés;1929;70;No;No;No;135000
104263883;Casa independiente;Chalet;Profesional;5;-;Luarca - Valdés;1040;124;No;No;No;129000
97683152;Piso;Piso;Profesional;3;-;Luarca - Valdés;1200;75;No;No;No;90000
92680165;Piso;Piso;Profesional;3;-;Luarca - Valdés;1267;75;No;No;No;95000
96251893;Chalet adosado;Chalet;Profesional;3;-;Llanes;396;164;No;No;Sí;65000
107419901;Piso en calle Villar, 1;Piso;Particular;3;HUCA-La Cadellada;Oviedo;1889;90;No;No;No;170000
102479047;Casa independiente;Chalet;Profesional;4;-;Villaviciosa;567;150;No;No;Sí;85000
107196287;Piso;Piso;Profesional;3;-;Luarca - Valdés;1062;65;No;No;No;69000
104642135;Casa independiente;Chalet;Profesional;11;-;Castrillon;3604;444;No;No;No;1600000
103173645;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;333;120;No;No;No;40000
104401839;Piso;Piso;Profesional;3;-;Luarca - Valdés;1000;70;No;No;No;70000
107196317;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;698;242;No;No;Sí;169000
40503536;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;538;130;No;Sí;No;70000
107420945;Piso en Augusto Junquera, 43;Piso;Particular;3;Ciudad Naranco-Prados de La Fuente;Oviedo;1967;76;No;No;No;149500
106407561;Casa independiente;Chalet;Profesional;3;-;Luarca - Valdés;909;121;No;No;No;110000
103441531;Palacio en Asturias;Casa Rural;Profesional;6;-;Infiesto;1500;800;No;No;No;1200000
107062496;Piso en calle Cabrales, 92;Piso;Particular;3;Centro - Puerto;Gijón;3667;90;No;No;No;330000
107362922;Piso en calle de Víctor Sáenz, 17;Piso;Particular;3;El Cristo;Oviedo;1839;87;No;No;No;160000
107078445;Piso en calle Constantino Cabal, 1;Piso;Particular;3;Llamaquique;Oviedo;2615;130;No;Sí;Sí;340000
106800974;Piso;Piso;Profesional;3;-;Avilés;1200;75;No;No;No;90000
104535534;Piso en calle Fuertes Acevedo, 124;Piso;Particular;3;Buenavista;Oviedo;2305;78;No;No;No;179800
107265527;Piso en Viesques s/n Viesques;Piso;Particular;3;Viesques;Gijón;4000;90;No;Sí;Sí;360000
107124732;Piso en calle Rosario, 48;Piso;Particular;3;Cimadevilla;Gijón;2875;80;No;No;No;230000
27970297;Casa independiente en plaza Barqueras, 19;Chalet;Particular;5;-;Llanes;2500;200;No;No;No;500000
107051329;Piso en calle Electra, 4;Piso;Particular;3;Centro - Puerto;Gijón;2760;96;No;No;No;265000
107250382;Piso;Piso;Particular;3;Ceares - Jesuitas;Gijón;1905;84;No;No;No;160000
105091675;Piso en calle Pepa Ojanguren;Piso;Profesional;6;Salesas-Foncalada-Campoamor;Oviedo;2367;245;No;No;No;580000
104479781;Chalet adosado en Póo;Chalet;Profesional;3;-;Llanes;2820;133;No;No;Sí;375000
103951051;Chalet adosado en calle Farmacéutico Ponga;Chalet;Profesional;6;-;Langreo;484;597;No;Sí;No;289000
90299766;Casa independiente en camino del Río;Chalet;Profesional;3;Cabueñes;Gijón;5013;377;No;Sí;Sí;1890000
103449493;Casa independiente en camino de la Rotella;Chalet;Profesional;6;Castiello - Bernueces;Gijón;2244;390;No;Sí;Sí;875000
104004477;Casa independiente en Lugar de Santianes, 53;Chalet;Profesional;5;-;Pravia;1622;490;No;No;Sí;795000
105061581;Piso en calle General Zuvillaga, 6;Piso;Profesional;5;Plaza de América;Oviedo;2140;292;No;Sí;No;625000
105603674;Casa independiente en calle Nueva, 358;Chalet;Profesional;4;-;Llanes;3890;154;No;Sí;Sí;599000
103295827;Chalet pareado en Pruvia de arriba, 37;Chalet;Profesional;8;-;Llanera;1041;605;No;Sí;Sí;630000
106620704;Casa independiente en camino del Praón, 237;Chalet;Profesional;4;Castiello - Bernueces;Gijón;2340;297;No;Sí;Sí;695000
106139602;Casa independiente en calle Ortega y Gasset, 9;Chalet;Profesional;7;Vallobín;Oviedo;1832;393;No;Sí;Sí;720000
106477834;Piso en calle Uría, 20;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;2273;330;No;No;No;750000
105997358;Ático en calle Julio Álvarez Mendo, 2;Ático;Profesional;3;HUCA-La Cadellada;Oviedo;2767;131;No;Sí;No;362500
105359366;Casa independiente en Lugar las Caldas, 11;Chalet;Profesional;18;-;Oviedo;2151;1325;No;Sí;Sí;2850000
97581169;Casa independiente en San Cucao;Chalet;Profesional;3;-;Llanera;1473;406;No;No;Sí;598000
106667518;Ático en calle Concejo de Cudillero;Ático;Profesional;3;Viesques;Gijón;3503;155;No;Sí;Sí;543000
106580423;Casa independiente en camino El Fuero, 1;Chalet;Profesional;5;-;Luarca - Valdés;1566;415;No;Sí;No;650000
107179315;Piso en calle San Melchor de Quirós;Piso;Profesional;3;Centro - Puerto;Gijón;5105;172;No;No;No;878000
104748056;Casa independiente en Camin de Niceto Bernardo;Chalet;Profesional;5;-;Villaviciosa;2207;367;No;Sí;Sí;810000
106213625;Piso en calle Parquin El;Piso;Profesional;3;-;Siero;959;121;No;No;No;115995
105802145;Chalet adosado en calle San Juan;Chalet;Profesional;9;El Llano Alto;Gijón;1196;250;No;No;Sí;299000
104635988;Casa independiente;Chalet;Profesional;10;-;Infiesto;1157;471;No;No;Sí;545000
105845267;Piso;Piso;Profesional;4;Milán-Pumarín;Oviedo;1333;105;No;No;No;139995
106504803;Casa independiente;Chalet;Profesional;6;La Pedrera - Leorio - Huerces - Ruedes;Gijón;1580;250;No;No;Sí;394995
39391982;Casa independiente;Chalet;Profesional;6;-;Siero;1137;483;No;Sí;Sí;549000
104309972;Casa rural en Vv-12;Casa Rural;Profesional;3;-;Villaviciosa;1188;160;No;No;No;190000
106390441;Casa independiente en Ponteo s/n;Chalet;Profesional;3;-;Carreño;430;603;No;No;No;259000
94276712;Casa rural en llamero s/n;Casa Rural;Profesional;7;-;Candamo;609;461;No;Sí;Sí;280900
99387424;Dúplex en Viaducto del Ingeniero Marquina;Duplex;Profesional;3;Parque San Francisco-Uría;Oviedo;3662;142;No;Sí;No;520000
106205373;Piso en calle Evaristo Valle, 4;Piso;Profesional;3;La Arena;Gijón;2326;86;No;No;No;200000
105399816;Chalet adosado en caleao s/n;Chalet;Profesional;5;-;Caso;174;430;No;No;No;75000
103213635;Piso en calle Carlos López Otín, 16;Piso;Profesional;4;Plaza de América;Oviedo;2600;150;No;Sí;No;390000
106198966;Chalet pareado en Te-3;Chalet;Profesional;4;-;Teverga;679;84;No;No;No;57000
106875860;Piso en calle Doctor Aquilino Hurlé, 43;Piso;Profesional;3;La Arena;Gijón;3412;85;No;No;No;290000
102924794;Piso en Cervantes, 6;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;2458;179;No;Sí;No;440000
104672159;Piso en calle Concepcion, 2;Piso;Profesional;5;Auditorio-Seminario-Parque de Invierno;Oviedo;1646;212;No;Sí;No;349000
105381225;Piso en calle Uría, 43;Piso;Profesional;6;Parque San Francisco-Uría;Oviedo;1650;200;No;No;No;330000
106982492;Casa independiente en camino Vial, 54 a;Chalet;Profesional;7;-;Villaviciosa;2213;994;No;Sí;Sí;2200000
106349012;Casa independiente en La Huertona Lugar Llanes s/n;Chalet;Profesional;6;-;Llanes;1975;400;No;Sí;Sí;790000
100927737;Casa independiente en calle General Riego, 12;Chalet;Profesional;12;-;Tineo;397;630;No;Sí;Sí;250000
101315703;Piso en calle Conde de Toreno;Piso;Profesional;5;Parque San Francisco-Uría;Oviedo;2038;157;No;No;No;320000
105360328;Piso en calle Ventura Rodríguez, 6;Piso;Profesional;4;Parque San Francisco-Uría;Oviedo;2188;208;No;Sí;No;455000
104904623;Casa independiente en Urbanizacion Cueto Pipe, 6;Chalet;Profesional;3;-;Llanes;2391;230;No;Sí;Sí;550000
106650816;Chalet adosado en calle los Castañeos, 77;Chalet;Profesional;4;-;Gozón;1705;346;No;Sí;No;590000
101073738;Casa independiente en camino de la Cuesta Gil, 140;Chalet;Profesional;6;La Pedrera - Leorio - Huerces - Ruedes;Gijón;1545;550;No;Sí;Sí;850000
104923995;Casa independiente en El Recuesto, 4;Chalet;Profesional;4;-;Siero;1230;317;No;Sí;No;390000
105062144;Casa independiente en calle la Guía, 14;Chalet;Profesional;3;-;Llanes;2319;429;No;Sí;Sí;995000
106331441;Casa independiente en Lugar San Roque, 76 ---a;Chalet;Profesional;8;-;Llanes;1042;547;No;Sí;Sí;570000
106057219;Piso en calle Manuel Pedregal, 2;Piso;Profesional;4;Salesas-Foncalada-Campoamor;Oviedo;2317;202;No;Sí;No;468000
104259820;Piso en calle Uría, 70;Piso;Profesional;4;Salesas-Foncalada-Campoamor;Oviedo;3300;200;No;Sí;No;660000
106220521;Casa independiente en camino de la Escuela, 540;Chalet;Profesional;5;Cabueñes;Gijón;1786;364;No;Sí;Sí;650000
97742200;Casa independiente en camino Real, 15;Chalet;Profesional;6;-;Villaviciosa;1276;439;No;Sí;No;560000
106802866;Casa independiente en Lugar Castro, 3024 -a;Chalet;Profesional;5;-;Siero;2878;278;No;Sí;No;800000
106337474;Piso en avenida del Parque;Piso;Profesional;3;-;San Martín del Rey Aurelio;653;88;No;No;No;57500
106805571;Piso en calle Marqués de Teverga, 16;Piso;Profesional;3;Plaza de América;Oviedo;2468;141;No;No;No;348000
105951012;Casa independiente en cuesta de Olivares, 11;Chalet;Profesional;6;Olivares;Oviedo;1264;546;No;No;No;690000
104911115;Piso en calle Pico Andolinas;Piso;Profesional;4;-;Pravia;874;103;No;Sí;No;90000
106421960;Casa independiente en Va-2;Chalet;Profesional;6;-;Luarca - Valdés;390;462;No;Sí;Sí;180000
104373394;Piso en calle Rio Narcea, 2;Piso;Profesional;3;-;Pravia;714;98;No;No;No;70000
104498519;Casa independiente en calle Rozas, 13;Chalet;Profesional;5;-;El Franco;1474;285;No;Sí;Sí;420000
106990795;Ático en calle Salvador de Madariaga, 6;Ático;Profesional;3;San Lazaro-Otero-Villafría;Oviedo;3708;120;No;Sí;No;445000
105902927;Piso en Marqués de Urquijo;Piso;Profesional;3;La Arena;Gijón;3058;206;No;No;No;630000
103237527;Casa independiente en calle el Puente, 22 -24;Chalet;Profesional;7;-;Proaza;487;308;No;No;No;150000
106047619;Ático en calle Tito Bustillo;Ático;Profesional;3;Ciudad Naranco-Prados de La Fuente;Oviedo;3373;83;No;No;No;280000
100430979;Casa independiente en San Martín del Mar;Chalet;Profesional;4;-;Villaviciosa;2606;330;No;Sí;Sí;860000
106252419;Piso en avenida Mar Cantábrico, 16;Piso;Profesional;3;Viesques;Gijón;3548;93;No;Sí;Sí;330000
107375626;Piso en avenida Langreo, 29;Piso;Profesional;3;-;Siero;1427;89;No;No;No;127000
105524147;Casa independiente en Caserio Cuyences;Chalet;Profesional;5;-;Oviedo;1146;480;No;No;No;550000
106234874;Casa independiente en travesía de Ballota;Chalet;Profesional;9;-;Cudillero;1269;469;No;No;Sí;595000
97145591;Dúplex en calle de la Independencia, 6;Duplex;Profesional;4;Parque San Francisco-Uría;Oviedo;2295;196;No;Sí;No;449900
106073487;Piso en paseo del Río Güeña;Piso;Profesional;3;-;Cangas de Onís;1950;100;No;No;No;195000
106623413;Casa independiente en Camín del Monte;Chalet;Profesional;5;Somió;Gijón;1857;428;No;Sí;Sí;795000
106085096;Piso en calle Doctor García Miranda;Piso;Profesional;4;-;Teverga;636;154;No;No;No;98000
107079233;Piso en calle Navia;Piso;Profesional;3;La Florida;Oviedo;2299;97;No;Sí;No;223000
