Id del anuncio;Tipo de inmueble;Tipo de vendedor;Barrio;Municipio;Distrito;Precio;Euros/m2;Metros cuadrados construidos;Habitaciones;Baños;Planta;Latitud;Longitud;Ascensor (Sí/No);Obra nueva (Sí/No);Piscina (Sí/No);Terraza (Sí/No);Parking (Sí/No);Parking incluído en el precio (Sí/No);Aire acondicionado (Sí/No);Trastero (Sí/No);Jardín (Sí/No)
81602789;Piso;Particular;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;625000.0;1990.0;314.0;8.0;9.0;1;43,3651467;-5,8532406;Sí;No;No;No;No;No;No;No;No
81628782;Duplex;Particular;-;Tineo;-;95000.0;905.0;105;3.0;2.0;1;43,335018;-6,417275;No;No;No;Sí;Sí;Sí;No;Sí;No
81663416;Piso;Profesional;Ciudad Naranco-Prados de La Fuente;Oviedo;Ciudad Naranco-Vallobín-La Florida;130000.0;2167.0;60;2.0;1.0;1;43,3695216;-5,8551329;Sí;No;No;No;No;No;No;No;No
81710745;Piso;Profesional;-;Corvera de Asturias;-;228000.0;2280.0;100.0;3.0;2.0;1;43,535255;-5,8973111;Sí;No;No;Sí;Sí;Sí;No;Sí;No
81727150;Piso;Particular;-;Cudillero;-;120000.0;1846.0;65;2.0;1.0;2;43,5611066;-6,140651;No;No;No;No;No;No;No;No;Sí
81792031;Piso;Particular;-;Llanera;-;110000.0;2000.0;55;1.0;1.0;1;43,4395207;-5,8518877;Sí;No;No;Sí;No;No;No;Sí;No
81803542;Piso;Particular;-;Langreo;Ciaño - Zona Rural;74500.0;828.0;90;3.0;2.0;3;43,2887417;-5,669503;Sí;No;No;No;No;No;No;Sí;No
81830506;Piso;Particular;-;Riosa;-;99000.0;825.0;120;3.0;2.0;2;43,2360629;-5,8775222;Sí;No;No;Sí;Sí;Sí;No;No;No
82076631;Piso;Particular;-;Siero;Carbayin-Lieres-Valdesoto;35000.0;660.0;53;2.0;1.0;2;43,3437511;-5,6358937;No;No;No;No;No;No;No;Sí;No
82190960;Piso;Particular;-;Cangas de Narcea;-;120000.0;984.0;122;4.0;2.0;3;43,1758567;-6,5474049;Sí;No;No;Sí;No;No;No;Sí;No
82340664;Piso;Profesional;-;Cangas de Narcea;-;47000.0;653.0;72;3.0;1.0;5;43,176512;-6,5504484;No;No;No;Sí;No;No;No;Sí;No
82426158;Piso;Particular;-;Tineo;-;96000.0;1103.0;87;3.0;2.0;1;43,334871;-6,4123271;No;No;No;No;Sí;Sí;No;Sí;No
82518180;Piso;Particular;-;Riosa;-;99000.0;900.0;110;4.0;2.0;4;43,2348245;-5,8783799;Sí;No;No;No;Sí;Sí;No;No;No
82834621;Piso;Profesional;Masip;Oviedo;Buenavista-Ería-Montecerrao;249000.0;1671.0;149.0;3.0;2.0;2;43,3613891;-5,8615469;Sí;No;No;No;Sí;No;No;Sí;No
82899832;Duplex;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;700000.0;1602.0;437.0;5.0;4.0;4;43,3626555;-5,8555906;Sí;No;No;No;No;No;No;No;No
83046810;Ático;Particular;-;Laviana;-;109000.0;1363.0;80;3.0;2.0;4;43,2400904;-5,5625008;Sí;No;No;Sí;No;No;No;Sí;No
83190639;Piso;Particular;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;250000.0;1667.0;150.0;5.0;2.0;1;43,3631908;-5,8526115;Sí;No;No;No;No;No;No;Sí;No
83546405;Piso;Particular;-;Aller;-;60000.0;550.0;109;3.0;2.0;2;43,1624771;-5,6258368;No;No;No;Sí;No;No;No;Sí;No
83708342;Piso;Particular;-;Siero;Lugones;119000.0;1653.0;72;2.0;1.0;4;43,4013755;-5,8145769;Sí;No;No;Sí;Sí;Sí;No;Sí;No
84394715;Piso;Profesional;-;Piloña;-;96000.0;1079.0;89;3.0;2.0;1;43,3599118;-5,3051829;No;No;No;Sí;No;No;No;Sí;No
84515674;Piso;Particular;-;Grado;-;35000.0;700.0;50;2.0;1.0;1;43,383909;-6,0733299;No;No;No;No;No;No;No;No;No
84554334;Piso;Profesional;Plaza de América;Oviedo;Centro-Casco Histórico;600000.0;3750.0;160.0;5.0;3.0;6;43,3619213;-5,856701;Sí;No;No;No;Sí;Sí;No;No;No
84563742;Duplex;Particular;Plaza de América;Oviedo;Centro-Casco Histórico;600000.0;2667.0;225.0;5.0;3.0;6;43,360828;-5,8578937;Sí;No;No;No;Sí;Sí;No;Sí;No
84563742;Duplex;Particular;Plaza de América;Oviedo;Centro-Casco Histórico;600000.0;2667.0;225.0;5.0;3.0;6;43,360828;-5,8578937;Sí;No;No;No;Sí;Sí;No;Sí;No
84650308;Ático;Particular;-;Tapia de Casariego;-;119000.0;2088.0;57;2.0;1.0;3;43,5692442;-6,9428682;No;No;No;No;No;No;No;No;No
84679073;Piso;Profesional;La Ería;Oviedo;Buenavista-Ería-Montecerrao;240000.0;3380.0;71.0;2.0;2.0;1;43,3620794;-5,8688932;Sí;No;No;No;Sí;Sí;No;Sí;No
84694349;Chalet;Profesional;-;Noreña;-;215000.0;1257.0;171.0;4.0;2.0;-;43,39206;-5,70719;No;No;No;No;Sí;Sí;No;No;No
84771112;Piso;Particular;-;Aller;-;50000.0;714.0;70;3.0;1.0;2;43,1673802;-5,7383093;No;No;No;No;No;No;No;Sí;No
84774170;Piso;Particular;-;Grado;-;93000.0;1431.0;65;2.0;2.0;Entreplanta;43,3945152;-6,0647892;Sí;No;No;No;Sí;Sí;No;Sí;No
84815791;Piso;Profesional;-;Aller;-;25000.0;269.0;93;4.0;1.0;2;43,1812326;-5,7612065;No;No;No;Sí;No;No;No;Sí;No
84819092;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;438000.0;3129.0;140.0;4.0;3.0;4;43,3656093;-5,8498527;Sí;No;No;No;No;No;No;No;No
84927215;Piso;Particular;-;Langreo;La Felguera;140000.0;1443.0;97;3.0;2.0;1;43,3106456;-5,6906279;Sí;No;No;No;Sí;Sí;No;Sí;No
85024089;Piso;Particular;La Calzada;Gijón;Oeste;229000.0;2101.0;109.0;3.0;2.0;4;43,5400815;-5,707049;Sí;No;No;No;Sí;Sí;No;Sí;No
85104717;Piso;Particular;-;Aller;-;68000.0;1478.0;46;1.0;1.0;1;43,1052366;-5,5096808;Sí;No;No;No;No;No;No;No;No
85199709;Ático;Particular;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;565000.0;2018.0;280.0;4.0;4.0;5;43,3637419;-5,8484484;Sí;No;No;Sí;No;No;No;No;No
85232144;Piso;Particular;-;Aller;-;78000.0;1147.0;68;2.0;1.0;1;43,1696745;-5,7383307;Sí;No;No;Sí;No;No;No;Sí;No
85460995;Piso;Profesional;-;Pravia;-;65000.0;524.0;124;4.0;2.0;2;43,4880717;-6,110889;No;No;No;Sí;No;No;No;No;No
85477945;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;295000.0;2269.0;130.0;3.0;2.0;2;43,3642095;-5,855393;Sí;No;No;No;Sí;Sí;No;Sí;No
85559019;Piso;Particular;-;Cangas de Narcea;-;85000.0;1308.0;65;1.0;1.0;1;43,1791153;-6,5519082;Sí;No;No;No;No;No;No;Sí;No
85850392;Piso;Profesional;-;Lena;-;84000.0;1037.0;81;2.0;1.0;2;43,161744;-5,8287495;Sí;No;No;Sí;No;No;No;No;No
85948448;Duplex;Particular;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;189000.0;2224.0;85.0;2.0;1.0;5;43,3695672;-5,8652331;Sí;No;No;No;Sí;Sí;No;No;Sí
86213504;Piso;Particular;La Ería;Oviedo;Buenavista-Ería-Montecerrao;120000.0;1091.0;110;5.0;1.0;3;43,3594344;-5,8659526;Sí;No;No;No;No;No;No;No;Sí
86227932;Piso;Particular;Fontán;Oviedo;Centro-Casco Histórico;165000.0;2063.0;80.0;2.0;2.0;4;43,3587617;-5,8473767;Sí;No;No;No;No;No;No;Sí;No
86227932;Piso;Particular;Fontán;Oviedo;Centro-Casco Histórico;165000.0;2063.0;80.0;2.0;2.0;4;43,3587617;-5,8473767;Sí;No;No;No;No;No;No;Sí;No
86327169;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;700000.0;1556.0;450.0;5.0;4.0;4;43,3619555;-5,8558906;Sí;No;No;No;No;No;No;Sí;No
86510657;Duplex;Profesional;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;185500.0;2182.0;85.0;3.0;2.0;5;43,3674958;-5,8681467;Sí;No;No;No;Sí;Sí;No;Sí;No
86653916;Ático;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;700000.0;1750.0;400.0;4.0;4.0;4;43,3630844;-5,8547431;Sí;No;No;Sí;No;No;No;No;No
86804394;Piso;Particular;-;Nava;-;56000.0;700.0;80;3.0;1.0;2;43,3575194;-5,5110626;No;No;No;Sí;No;No;No;Sí;No
86861935;Piso;Profesional;-;Nava;-;99900.0;1019.0;98;2.0;2.0;3;43,3593207;-5,5073055;Sí;No;No;No;Sí;Sí;No;Sí;No
86967143;Piso;Particular;-;Gozón;Luanco - Aramar - Antromero;110000.0;2075.0;53;1.0;1.0;5;43,6129992;-5,7959597;Sí;No;No;No;No;No;No;No;No
87133511;Piso;Particular;-;Langreo;Riaño - Barros;50000.0;685.0;73;3.0;2.0;4;43,3270544;-5,7182134;No;No;No;No;No;No;No;Sí;No
87176053;Piso;Profesional;El Llano;Gijón;El Llano;140000.0;1346.0;104;3.0;1.0;2;43,5303763;-5,6671656;Sí;No;No;No;No;No;No;No;No
87255271;Piso;Profesional;Centro - Puerto;Gijón;Centro;280000.0;3590.0;78.0;2.0;1.0;9;43,5408803;-5,6703922;Sí;No;No;No;No;No;No;No;No
87298754;Piso;Profesional;-;Luarca - Valdés;-;120000.0;1500.0;80;3.0;2.0;3;43,5406358;-6,5372941;No;No;No;No;No;No;No;No;No
87333444;Piso;Particular;-;Pravia;-;100000.0;1000.0;100;3.0;2.0;4;43,4884275;-6,1142246;Sí;No;No;Sí;No;No;No;Sí;No
87568697;Piso;Profesional;-;Avilés;Centro;270742.0;3262.0;83.0;2.0;2.0;2;43,5592925;-5,9251551;Sí;No;No;No;Sí;Sí;No;Sí;No
87770134;Piso;Particular;-;Aller;-;80000.0;800.0;100;3.0;2.0;3;43,1233351;-5,5639549;No;No;No;No;No;No;No;No;No
88014618;Duplex;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;700000.0;1556.0;450.0;5.0;4.0;4;43,3626566;-5,8555931;Sí;No;No;Sí;No;No;No;Sí;No
88044239;Ático;Profesional;-;Mieres del Camino;Requejo - Rozaes - Oñón;75000.0;815.0;92;3.0;2.0;3;43,2526899;-5,7723798;Sí;No;No;Sí;No;No;No;No;No
88145813;Piso;Profesional;-;Mieres del Camino;La Villa - Bazuelo;150000.0;1136.0;132.0;4.0;2.0;4;43,2483414;-5,7723413;Sí;No;No;No;No;No;No;No;No
88206665;Piso;Profesional;-;Lena;-;108000.0;1029.0;105;3.0;2.0;3;43,1581467;-5,8290902;Sí;No;No;No;No;No;No;Sí;No
88433075;Ático;Particular;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;199999.0;2041.0;98.0;2.0;2.0;5;43,3647223;-5,8505395;Sí;No;No;No;No;No;No;No;No
88470021;Piso;Particular;-;Aller;-;65000.0;813.0;80;2.0;1.0;3;43,1621961;-5,6245335;Sí;No;No;Sí;No;No;No;Sí;No
88709707;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;450000.0;2143.0;210.0;5.0;2.0;2;43,3646646;-5,8469292;Sí;No;No;No;No;No;No;No;No
88725014;Piso;Profesional;-;Langreo;Sama;69900.0;908.0;77;2.0;1.0;1;43,2962188;-5,6838824;Sí;No;No;No;No;No;No;No;No
88773316;Duplex;Particular;-;Soto del Barco;-;116000.0;1785.0;65;2.0;2.0;3;43,53357;-6,07048;Sí;No;No;No;Sí;Sí;No;Sí;No
88775825;Piso;Particular;-;Langreo;Ciaño - Zona Rural;28000.0;350.0;80;3.0;1.0;1;43,3272984;-5,6441314;No;No;No;No;No;No;No;Sí;Sí
88823398;Piso;Profesional;-;Avilés;El Pozón - Villalegre - La Luz;79000.0;988.0;80;2.0;2.0;1;43,5352484;-5,9101772;Sí;No;No;Sí;Sí;Sí;No;Sí;No
88833390;Piso;Particular;Tremañes;Gijón;Oeste;110000.0;1642.0;67;3.0;1.0;3;43,5266802;-5,7094587;Sí;No;No;No;No;No;No;Sí;Sí
88857049;Piso;Particular;-;Llanes;Posada-Barro;140000.0;1892.0;74;2.0;1.0;1;43,4267356;-4,8619822;No;No;No;No;Sí;No;No;Sí;Sí
88906292;Piso;Particular;-;Tineo;-;110000.0;965.0;114;4.0;2.0;3;43,3354529;-6,4125194;Sí;No;No;Sí;Sí;Sí;No;Sí;Sí
88931221;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;350000.0;3684.0;95.0;2.0;2.0;1;43,36535;-5,85309;Sí;No;No;No;Sí;No;No;Sí;No
88941903;Piso;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;275000.0;3056.0;90.0;3.0;2.0;1;43,361184;-5,8632122;Sí;No;No;No;Sí;Sí;No;Sí;No
88965733;Piso;Profesional;-;Laviana;-;110000.0;1111.0;99;3.0;2.0;3;43,2426489;-5,5610639;Sí;No;No;Sí;No;No;No;Sí;No
88975150;Piso;Profesional;-;Avilés;Centro;123000.0;1398.0;88;3.0;1.0;5;43,5611153;-5,9297882;Sí;No;No;No;No;No;No;No;No
88976696;Piso;Particular;-;Aller;-;60000.0;632.0;95;4.0;2.0;3;43,1662809;-5,7256405;No;No;No;Sí;Sí;Sí;No;Sí;Sí
88998721;Piso;Profesional;-;Gozón;Luanco - Aramar - Antromero;135000.0;1154.0;117;4.0;1.0;1;43,6151466;-5,7970227;No;No;No;Sí;No;No;No;Sí;No
89017310;Piso;Profesional;-;Avilés;Centro;123000.0;1732.0;71;3.0;1.0;5;43,5609153;-5,9300882;Sí;No;No;Sí;No;No;No;No;No
89065727;Piso;Particular;-;Aller;-;49000.0;467.0;105;4.0;2.0;3;43,1688107;-5,7381762;No;No;No;No;No;No;No;No;No
89075077;Piso;Particular;-;Mieres del Camino;La Villa - Bazuelo;100000.0;769.0;130;5.0;2.0;2;43,2502854;-5,7742473;No;No;No;No;No;No;No;Sí;No
89129356;Piso;Profesional;-;Lena;-;59000.0;634.0;93;4.0;1.0;1;43,1572156;-5,8286347;Sí;No;No;No;No;No;No;No;No
89207782;Duplex;Particular;-;Nava;-;150000.0;1667.0;90.0;3.0;2.0;3;43,3587721;-5,5078946;Sí;No;No;No;No;No;No;Sí;No
89325594;Piso;Particular;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;135000.0;3553.0;38;1.0;1.0;1;43,3736031;-5,8300682;Sí;No;No;No;Sí;No;No;No;No
89419820;Piso;Profesional;-;Langreo;La Felguera;15000.0;224.0;67;2.0;1.0;1;43,3157751;-5,6945713;No;No;No;No;No;No;No;No;No
89439564;Piso;Profesional;-;Castrillon;Piedras Blancas;246000.0;2563.0;96.0;3.0;2.0;1;43,56927;-5,96286;Sí;No;No;Sí;Sí;Sí;No;Sí;No
89756136;Piso;Profesional;-;San Martín del Rey Aurelio;-;108000.0;1256.0;86;3.0;2.0;2;43,2880687;-5,6404714;Sí;No;No;Sí;No;No;No;No;No
89826632;Piso;Profesional;HUCA-La Cadellada;Oviedo;Corredoria-Huca-Teatinos;95000.0;1900.0;50;1.0;1.0;2;43,3718937;-5,830347;Sí;No;No;No;Sí;Sí;No;No;No
89903095;Duplex;Particular;-;Corvera de Asturias;-;152000.0;1421.0;107.0;2.0;2.0;4;43,5366433;-5,8962745;Sí;No;No;Sí;Sí;No;No;No;No
89912472;Piso;Particular;-;Infiesto;-;83000.0;1627.0;51;1.0;1.0;2;43,3431437;-5,3578198;Sí;No;No;No;No;No;No;No;No
90054568;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;330000.0;2705.0;122.0;2.0;2.0;1;43,3604795;-5,8478278;Sí;No;No;Sí;No;No;No;Sí;No
90089213;Piso;Particular;-;Pravia;-;55000.0;917.0;60;3.0;1.0;2;43,4952078;-6,1157554;No;No;No;No;No;No;No;Sí;Sí
90216527;Piso;Particular;-;Vegadeo;-;145000.0;1450.0;100;3.0;2.0;1;43,4646918;-7,0485041;Sí;No;No;No;No;No;No;Sí;No
90334528;Piso;Particular;-;Aller;-;55000.0;688.0;80;3.0;1.0;3;43,1606972;-5,6211059;No;No;No;No;No;No;No;No;No
90335932;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;550000.0;3274.0;168.0;3.0;3.0;4;43,3614381;-5,8468578;Sí;No;No;No;Sí;Sí;No;Sí;No
90485711;Piso;Particular;-;Aller;-;67000.0;670.0;100;3.0;1.0;3;43,1240863;-5,5638492;No;No;No;No;No;No;No;No;Sí
90515940;Piso;Particular;-;Aller;-;60000.0;706.0;85;3.0;1.0;2;43,1676612;-5,7115737;No;No;No;Sí;No;No;No;Sí;Sí
90626478;Piso;Particular;-;Grandas de Salime;-;88500.0;582.0;152;2.0;1.0;1;43,2184249;-6,8757969;No;No;No;No;No;No;No;No;No
90649777;Piso;Profesional;-;Corvera de Asturias;-;110000.0;1122.0;98;3.0;2.0;1;43,5372199;-5,8894219;Sí;No;No;No;No;No;No;No;No
90729460;Piso;Particular;La Arena;Gijón;Este;360000.0;4286.0;84.0;2.0;2.0;2;43,5385556;-5,6505782;Sí;No;No;No;Sí;No;No;Sí;No
90818187;Piso;Particular;-;Ribadedeva;-;135000.0;1421.0;95;3.0;2.0;1;43,37704;-4,54544;Sí;No;No;No;Sí;Sí;No;Sí;Sí
90855605;Duplex;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;520000.0;3537.0;147.0;3.0;3.0;4;43,3641745;-5,8561297;Sí;No;No;No;Sí;Sí;No;Sí;No
90906267;Piso;Particular;-;Degaña;-;16500.0;236.0;70;3.0;2.0;1;42,9403556;-6,5658847;No;No;No;Sí;No;No;No;Sí;No
90919714;Piso;Particular;El Llano;Gijón;El Llano;110000.0;1667.0;66;1.0;1.0;4;43,5262366;-5,6638201;No;No;No;No;No;No;No;No;No
90990042;Piso;Particular;-;Tineo;-;145000.0;1526.0;95;3.0;2.0;3;43,3355877;-6,4100792;Sí;No;No;No;Sí;Sí;No;Sí;No
91030245;Piso;Particular;-;Siero;Viella-Granda-Meres;110000.0;1410.0;78;2.0;1.0;1;43,3995245;-5,7945512;No;No;No;No;Sí;Sí;No;Sí;No
91071251;Piso;Particular;-;El Franco;-;85000.0;1149.0;74;3.0;1.0;2;43,5495675;-6,8280272;No;No;No;Sí;No;No;No;No;No
91147307;Piso;Particular;-;Langreo;Lada;28000.0;384.0;73;2.0;1.0;1;43,3028226;-5,7086617;No;No;No;No;No;No;No;No;No
91295971;Piso;Profesional;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;135000.0;1500.0;90;3.0;1.0;2;43,3641725;-5,8370535;Sí;No;No;No;Sí;Sí;No;No;No
91349781;Piso;Particular;-;Mieres del Camino;Figaredo - Turón;69000.0;1150.0;60;3.0;1.0;1;43,2089598;-5,7530726;No;No;No;No;No;No;No;Sí;Sí
91432155;Piso;Particular;-;Allande;-;80000.0;494.0;162;3.0;1.0;1;43,2718987;-6,6115408;No;No;No;No;No;No;No;No;No
91458435;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;990000.0;2352.0;421.0;6.0;4.0;5;43,3603254;-5,8550023;Sí;No;No;No;No;No;No;Sí;No
91530386;Piso;Particular;Fozaneldi-Tenderina;Oviedo;Fozaneldi-Tenderina-Ventanielles;123000.0;2460.0;50;1.0;1.0;5;43,363173;-5,837596;Sí;No;No;Sí;Sí;Sí;No;Sí;No
91588927;Piso;Particular;-;Aller;-;73000.0;811.0;90;3.0;2.0;3;43,1712811;-5,7423098;Sí;No;No;Sí;No;No;No;Sí;No
91629713;Piso;Particular;Argañosa;Oviedo;Buenavista-Ería-Montecerrao;58900.0;1052.0;56;2.0;1.0;5;43,3654109;-5,8661128;No;No;No;No;No;No;No;No;No
91635746;Piso;Profesional;-;Langreo;Sama;83600.0;753.0;111;3.0;2.0;3;43,293783;-5,6811167;Sí;No;No;Sí;No;No;No;Sí;No
91714798;Duplex;Profesional;-;Avilés;Jardín de Cantos - El Nodo;180000.0;1268.0;142.0;3.0;3.0;3;43,56231;-5,92933;Sí;No;No;Sí;Sí;Sí;No;Sí;No
91716411;Piso;Particular;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;180000.0;3273.0;55.0;1.0;1.0;Entreplanta;43,3661587;-5,8536382;Sí;No;No;No;No;No;No;No;No
91767373;Piso;Profesional;-;Avilés;Centro;220000.0;2895.0;76.0;2.0;2.0;3;43,5605881;-5,9283427;Sí;No;No;No;Sí;Sí;No;Sí;No
91778116;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;340000.0;2345.0;145.0;3.0;3.0;5;43,3623032;-5,850909;Sí;No;No;No;Sí;No;No;Sí;No
91778196;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;340000.0;2345.0;145.0;3.0;3.0;5;43,3619793;-5,8505165;Sí;No;No;No;Sí;No;No;Sí;No
91801688;Duplex;Profesional;-;Siero;Lugones;190000.0;1652.0;115.0;3.0;2.0;4;43,40195;-5,8103975;Sí;No;No;No;Sí;Sí;No;No;No
91805236;Piso;Profesional;Plaza de América;Oviedo;Centro-Casco Histórico;268000.0;2030.0;132.0;3.0;1.0;4;43,3625415;-5,8538138;Sí;No;No;No;No;No;No;No;No
91965134;Piso;Profesional;-;Lena;-;69000.0;802.0;86;2.0;1.0;1;43,1590787;-5,8312866;No;No;No;No;Sí;Sí;No;Sí;No
91994975;Ático;Profesional;-;Langreo;La Felguera;130000.0;1529.0;85;3.0;2.0;5;43,3098746;-5,6887559;Sí;No;No;No;Sí;Sí;No;Sí;No
92085044;Piso;Profesional;-;Riosa;-;80000.0;1000.0;80;3.0;1.0;2;43,2317911;-5,8808069;Sí;No;No;No;No;No;No;Sí;No
92126008;Piso;Particular;-;Corvera de Asturias;-;39990.0;500.0;80;3.0;1.0;5;43,5367305;-5,9026536;No;No;No;No;No;No;No;Sí;Sí
92129965;Piso;Particular;Corredoria-La Carisa-Prado de La Vega;Oviedo;Corredoria-Huca-Teatinos;150000.0;1948.0;77.0;2.0;2.0;6;43,3847806;-5,8249415;Sí;No;No;No;Sí;Sí;No;Sí;No
92166233;Piso;Particular;Masip;Oviedo;Buenavista-Ería-Montecerrao;179999.0;1682.0;107.0;3.0;2.0;3;43,3620711;-5,8621533;Sí;No;No;No;Sí;No;No;No;No
92166233;Piso;Particular;Masip;Oviedo;Buenavista-Ería-Montecerrao;179999.0;1682.0;107.0;3.0;2.0;3;43,3620711;-5,8621533;Sí;No;No;No;Sí;No;No;No;No
92201237;Piso;Particular;-;Cabrales;-;50000.0;500.0;100;3.0;2.0;4;43,3157787;-4,8489827;No;No;No;Sí;No;No;No;No;No
92205476;Piso;Profesional;-;Avilés;Centro;275000.0;2806.0;98.0;3.0;2.0;4;43,5573384;-5,926729;Sí;No;No;No;No;No;No;No;No
92305805;Piso;Profesional;Salesas-Foncalada-Campoamor;Oviedo;Centro-Casco Histórico;180000.0;3529.0;51.0;1.0;1.0;4;43,3643785;-5,8437444;Sí;No;No;No;No;No;No;No;No
92340082;Piso;Particular;-;Salas;-;99000.0;961.0;103;3.0;1.0;1;43,4072205;-6,2607337;No;No;No;Sí;Sí;Sí;No;Sí;No
92353928;Piso;Particular;-;Aller;-;80000.0;800.0;100;3.0;2.0;4;43,1620802;-5,6247511;Sí;No;No;Sí;Sí;Sí;No;Sí;No
92486689;Piso;Profesional;-;San Martín del Rey Aurelio;-;33000.0;550.0;60;3.0;1.0;2;43,2729175;-5,587979;No;No;No;No;No;No;No;No;No
92489158;Piso;Profesional;-;Lena;-;98000.0;1289.0;76;2.0;1.0;2;43,1515723;-5,824998;Sí;No;No;Sí;No;No;No;No;No
92558910;Piso;Particular;-;Langreo;La Felguera;95000.0;1188.0;80;2.0;2.0;1;43,3053387;-5,6908834;Sí;No;No;No;Sí;Sí;No;Sí;No
92680165;Piso;Profesional;-;Luarca - Valdés;-;95000.0;1267.0;75;3.0;1.0;1;43,54598;-6,5345495;Sí;No;No;No;No;No;No;No;No
92748429;Piso;Particular;-;Avilés;El Pozón - Villalegre - La Luz;70000.0;933.0;75;3.0;1.0;1;43,544909;-5,9080935;No;No;No;No;No;No;No;Sí;No
92791082;Piso;Profesional;-;Lena;-;37500.0;750.0;50;1.0;1.0;3;43,1039521;-5,8180106;No;No;No;No;No;No;No;No;No
92886495;Piso;Particular;-;Langreo;Sama;85000.0;1133.0;75;2.0;2.0;1;43,2941608;-5,6806918;Sí;No;No;No;Sí;No;No;No;No
92960169;Piso;Profesional;-;Avilés;Centro;150000.0;1210.0;124.0;4.0;2.0;1;43,5565409;-5,9213037;No;No;No;Sí;No;No;No;No;No
92963363;Duplex;Profesional;Vallobín;Oviedo;Ciudad Naranco-Vallobín-La Florida;189000.0;2250.0;84.0;2.0;1.0;5;43,3694325;-5,8642415;Sí;No;No;No;Sí;Sí;No;No;Sí
93154649;Piso;Profesional;Buenavista;Oviedo;Buenavista-Ería-Montecerrao;220000.0;2750.0;80.0;3.0;2.0;6;43,3584257;-5,8634496;Sí;No;No;No;Sí;Sí;No;No;No
93180518;Piso;Particular;-;Langreo;La Felguera;43000.0;531.0;81;4.0;1.0;3;43,3103306;-5,6871072;No;No;No;No;No;No;No;No;No
93181123;Piso;Particular;-;Lena;-;80000.0;721.0;111;4.0;2.0;2;43,1627194;-5,8299231;Sí;No;No;No;No;No;No;Sí;Sí
93248589;Piso;Profesional;Fontán;Oviedo;Centro-Casco Histórico;170000.0;2125.0;80.0;2.0;2.0;4;43,3597617;-5,8463767;Sí;No;No;No;No;No;No;Sí;Sí
93253201;Piso;Particular;-;Cangas de Narcea;-;120000.0;1200.0;100;3.0;2.0;5;43,1776086;-6,5483791;Sí;No;No;No;No;No;No;Sí;No
93289126;Piso;Particular;-;Langreo;Riaño - Barros;110000.0;1134.0;97;3.0;2.0;4;43,3250604;-5,7010293;Sí;No;No;No;Sí;Sí;No;Sí;No
93416099;Piso;Particular;-;San Martín del Rey Aurelio;-;65000.0;722.0;90;3.0;2.0;2;43,2730863;-5,6085027;Sí;No;No;No;No;No;No;Sí;No
93494092;Piso;Profesional;-;Riosa;-;69000.0;831.0;83;3.0;2.0;2;43,232574;-5,8838178;Sí;No;No;No;Sí;Sí;No;Sí;No
93499755;Piso;Profesional;-;Mieres del Camino;San Pedro - Siana;99000.0;934.0;106;4.0;2.0;3;43,2531646;-5,7777758;Sí;No;No;No;No;No;No;No;No
93574434;Piso;Profesional;-;Langreo;Sama;75000.0;743.0;101;3.0;2.0;5;43,2912631;-5,6751931;Sí;No;No;Sí;Sí;Sí;No;Sí;No
93682071;Piso;Profesional;-;Avilés;Centro;160000.0;1000.0;160.0;5.0;2.0;1;43,5550838;-5,9217573;No;No;No;No;No;No;No;No;No
93693432;Piso;Profesional;Parque San Francisco-Uría;Oviedo;Centro-Casco Histórico;209000.0;2679.0;78.0;2.0;2.0;2;43,3589923;-5,8483887;Sí;No;No;No;No;No;No;No;No
93831581;Piso;Particular;-;Lena;-;65000.0;1512.0;43;1.0;1.0;2;42,981152;-5,7749044;No;No;No;No;Sí;Sí;No;Sí;No
